INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
222022873,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4, ,0,4/1/2022 20:27,2022,4,Friday,20,,"HEREFORD ST & COMMONWEALTH AVE
BOSTON  MA 02115
UN",42.34990901,-71.08620505,"(42.34990901242237, -71.08620504728552)"
222014868,3301,,VERBAL DISPUTE,B2, ,0,3/2/2022 19:19,2022,3,Wednesday,19,,SEAVER ST,42.30603974,-71.0862124,"(42.306039739089485, -71.08621240213076)"
222006694,3410,,TOWED MOTOR VEHICLE,D4,139,0,1/29/2022 7:51,2022,1,Saturday,7,,BEACON ST,42.35172174,-71.08624608,"(42.35172173959798, -71.08624607736272)"
222008753,2662,,BALLISTICS EVIDENCE/FOUND,B3, ,1,2/6/2022 18:20,2022,2,Sunday,18,,WOODROW AVE,42.28666866,-71.08625467,"(42.28666866483432, -71.08625466939368)"
222003854,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2,319,0,1/18/2022 16:44,2022,1,Tuesday,16,,MAPLE ST,42.3081556,-71.08626348,"(42.30815559898215, -71.08626348281491)"
222017940,619,,LARCENY ALL OTHERS,B2, ,0,3/14/2022 18:22,2022,3,Monday,18,,WAKULLAH ST,42.32243032,-71.08627064,"(42.32243031693727, -71.08627064381848)"
222011460,3111,,LICENSE PREMISE VIOLATION,D4, ,0,2/16/2022 23:20,2022,2,Wednesday,23,,WESTLAND AVE,42.34338034,-71.08627921,"(42.34338034328737, -71.08627921125617)"
222001593,3115,,INVESTIGATE PERSON,B3, ,0,1/8/2022 13:57,2022,1,Saturday,13,,W SELDEN ST,42.27693086,-71.08631706,"(42.27693085595066, -71.08631705983208)"
222016410,3115,,INVESTIGATE PERSON,D4, ,0,3/8/2022 18:09,2022,3,Tuesday,18,,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568415443, -71.08632016344815)"
222009009,801,,ASSAULT - SIMPLE,D4, ,0,2/7/2022 15:41,2022,2,Monday,15,,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568415443, -71.08632016344815)"
222012213,613,,LARCENY SHOPLIFTING,D4, ,0,2/19/2022 15:35,2022,2,Saturday,15,,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568415443, -71.08632016344815)"
222014827,3115,,INVESTIGATE PERSON,D4, ,0,3/2/2022 14:19,2022,3,Wednesday,14,,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568415443, -71.08632016344815)"
222005574,801,,ASSAULT - SIMPLE,D4, ,0,1/25/2022 8:59,2022,1,Tuesday,8,,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568415443, -71.08632016344815)"
222023833,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4, ,0,4/5/2022 14:56,2022,4,Tuesday,14,,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568415443, -71.08632016344815)"
222012234,613,,LARCENY SHOPLIFTING,D4, ,0,2/19/2022 17:34,2022,2,Saturday,17,,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568415443, -71.08632016344815)"
222001551,613,,LARCENY SHOPLIFTING,D4,619,0,1/8/2022 9:22,2022,1,Saturday,9,,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568415443, -71.08632016344815)"
222016940,3115,,INVESTIGATE PERSON,D4, ,0,3/10/2022 15:12,2022,3,Thursday,15,,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568415443, -71.08632016344815)"
222006348,613,,LARCENY SHOPLIFTING,D4, ,0,1/28/2022 8:14,2022,1,Friday,8,,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568415443, -71.08632016344815)"
222008338,613,,LARCENY SHOPLIFTING,D4, ,0,2/4/2022 21:34,2022,2,Friday,21,,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568415443, -71.08632016344815)"
222009010,613,,LARCENY SHOPLIFTING,D4,619,0,2/7/2022 16:14,2022,2,Monday,16,,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568415443, -71.08632016344815)"
222003544,613,,LARCENY SHOPLIFTING,D4, ,0,1/17/2022 10:15,2022,1,Monday,10,,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568415443, -71.08632016344815)"
222008167,2647,,THREATS TO DO BODILY HARM,D4, ,0,2/4/2022 9:20,2022,2,Friday,9,,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568415443, -71.08632016344815)"
222012573,3115,,INVESTIGATE PERSON,D4, ,0,2/21/2022 10:52,2022,2,Monday,10,,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568415443, -71.08632016344815)"
222003540,613,,LARCENY SHOPLIFTING,D4, ,0,1/17/2022 9:00,2022,1,Monday,9,,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568415443, -71.08632016344815)"
222001030,3001,,DEATH INVESTIGATION,D4, ,0,1/5/2022 18:30,2022,1,Wednesday,18,,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568415443, -71.08632016344815)"
222019188,1402,,VANDALISM,D4, ,0,3/19/2022 11:47,2022,3,Saturday,11,,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568415443, -71.08632016344815)"
222019875,613,,LARCENY SHOPLIFTING,D4, ,0,3/21/2022 21:15,2022,3,Monday,21,,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568415443, -71.08632016344815)"
222018447,613,,LARCENY SHOPLIFTING,D4, ,0,3/16/2022 17:08,2022,3,Wednesday,17,,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568415443, -71.08632016344815)"
222006481,613,,LARCENY SHOPLIFTING,D4, ,0,1/28/2022 15:24,2022,1,Friday,15,,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568415443, -71.08632016344815)"
222008663,3410,,TOWED MOTOR VEHICLE,B3, ,0,2/6/2022 9:27,2022,2,Sunday,9,,AMES WAY,42.28965805,-71.08634397,"(42.289658048407844, -71.08634396596884)"
222013192,1300,,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,B3,944,0,2/23/2022 16:30,2022,2,Wednesday,16,,AMES WAY,42.28965805,-71.08634397,"(42.289658048407844, -71.08634396596884)"
222023937,3115,,INVESTIGATE PERSON,B2, ,0,4/5/2022 20:54,2022,4,Tuesday,20,,WAUMBECK ST,42.3140129,-71.08635277,"(42.314012895655104, -71.08635276783563)"
222016516,3006,,SICK/INJURED/MEDICAL - PERSON,B2, ,0,3/9/2022 8:38,2022,3,Wednesday,8,,WAUMBECK ST,42.3140129,-71.08635277,"(42.314012895655104, -71.08635276783563)"
222012620,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,2/20/2022 2:00,2022,2,Sunday,2,,WAUMBECK ST,42.3140129,-71.08635277,"(42.314012895655104, -71.08635276783563)"
222007243,1831,,SICK ASSIST,B2, ,0,1/31/2022 21:57,2022,1,Monday,21,,WAUMBECK ST,42.3140129,-71.08635277,"(42.314012895655104, -71.08635276783563)"
222015253,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B3, ,0,3/4/2022 10:12,2022,3,Friday,10,,"HARVARD ST & VESTA RD
DORCHESTER  MA 02124
UNITED ",42.29530399,-71.08635802,"(42.29530399129647, -71.08635801757836)"
222009104,3801,,M/V ACCIDENT - OTHER,B3, ,0,2/8/2022 7:05,2022,2,Tuesday,7,,"VESTA RD & HARVARD ST
DORCHESTER  MA 02124
UNITED ",42.29530399,-71.08635802,"(42.29530399129647, -71.08635801757836)"
222002171,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,1/9/2022 22:00,2022,1,Sunday,22,,"MAPLE ST & SONOMA ST
BOSTON  MA 02121
UNITED STATE",42.30799002,-71.08638005,"(42.307990019393834, -71.08638005116406)"
222007376,3803,,M/V ACCIDENT - PERSONAL INJURY,B2, ,0,2/1/2022 14:05,2022,2,Tuesday,14,,"ESMOND ST & BLUE HILL AVE
DORCHESTER  MA 02121
UNI",42.29951001,-71.08638196,"(42.29951001318412, -71.08638196208896)"
222021150,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D4, ,0,3/26/2022 14:50,2022,3,Saturday,14,,"HUNTINGTON AVE & GAINSBOROUGH ST
BOSTON  MA 02115
",42.34142,-71.08645995,"(42.34141999872591, -71.08645994646908)"
222007676,3007,,SUDDEN DEATH,B3, ,0,2/2/2022 14:25,2022,2,Wednesday,14,,MIDDLETON ST,42.28312575,-71.08651181,"(42.2831257462964, -71.08651181251007)"
222013860,3112,,LANDLORD - TENANT,B3, ,0,2/26/2022 18:14,2022,2,Saturday,18,,MIDDLETON ST,42.28312575,-71.08651181,"(42.2831257462964, -71.08651181251007)"
222009847,423,,ASSAULT - AGGRAVATED,B3, ,0,2/10/2022 18:13,2022,2,Thursday,18,,MIDDLETON ST,42.28312575,-71.08651181,"(42.2831257462964, -71.08651181251007)"
222014256,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B3,444,0,2/28/2022 13:24,2022,2,Monday,13,,"BLUE HILL AVE & ESMOND ST
BOSTON  MA 02121
UNITED ",42.29956003,-71.08652001,"(42.29956002658789, -71.08652001008615)"
222021195,3114,,INVESTIGATE PROPERTY,B3, ,0,3/26/2022 17:57,2022,3,Saturday,17,,BLUE HILL AVE,42.29908734,-71.08652243,"(42.29908734060767, -71.08652243090454)"
222005043,2905,,VAL - VIOLATION OF AUTO LAW,B2, ,0,1/23/2022 1:40,2022,1,Sunday,1,,"HUMBOLDT AVE & TOWNSEND ST
ROXBURY  MA 02121
UNITE",42.31705601,-71.08652704,"(42.31705600977197, -71.08652703810755)"
222011989,2670,,HARASSMENT/ CRIMINAL HARASSMENT,B2, ,0,2/18/2022 20:08,2022,2,Friday,20,,RAYNOR CIR,42.33446794,-71.08655064,"(42.334467935737756, -71.08655064385623)"
222013213,2670,,HARASSMENT/ CRIMINAL HARASSMENT,B2,286,0,2/23/2022 0:00,2022,2,Wednesday,0,,RAYNOR CIR,42.33446794,-71.08655064,"(42.334467935737756, -71.08655064385623)"
222022766,1402,,VANDALISM,B2,319,0,4/1/2022 13:24,2022,4,Friday,13,,SCHUYLER ST,42.30911422,-71.08667126,"(42.309114219458586, -71.08667125999213)"
222002499,1831,,SICK ASSIST,B3,441,0,1/12/2022 19:55,2022,1,Wednesday,19,,TALBOT AVE,42.29453954,-71.0866989,"(42.29453954303396, -71.08669889996908)"
222013184,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B3,440,0,2/23/2022 19:15,2022,2,Wednesday,19,,TALBOT AVE,42.29453954,-71.0866989,"(42.29453954303396, -71.08669889996908)"
222012227,3115,,INVESTIGATE PERSON,B3, ,0,2/19/2022 15:41,2022,2,Saturday,15,,TALBOT AVE,42.29453954,-71.0866989,"(42.29453954303396, -71.08669889996908)"
222021570,1402,,VANDALISM,B3, ,0,3/28/2022 10:49,2022,3,Monday,10,,TALBOT AVE,42.29453954,-71.0866989,"(42.29453954303396, -71.08669889996908)"
222020624,540,,BURGLARY - COMMERICAL,B3, ,0,3/24/2022 17:41,2022,3,Thursday,17,,TALBOT AVE,42.29453954,-71.0866989,"(42.29453954303396, -71.08669889996908)"
222013642,3301,,VERBAL DISPUTE,B2, ,0,2/25/2022 17:18,2022,2,Friday,17,,ELM HILL AVE,42.31052866,-71.08671835,"(42.310528662092466, -71.08671835222847)"
222019647,1402,,VANDALISM,B2, ,0,3/21/2022 8:05,2022,3,Monday,8,,ELM HILL AVE,42.31052866,-71.08671835,"(42.310528662092466, -71.08671835222847)"
222009359,2907,,VAL - OPERATING AFTER REV/SUSP.,D4, ,0,2/9/2022 1:04,2022,2,Wednesday,1,,"WESTLAND AVE & EDGERLY RD
BOSTON  MA 02115
UNITED ",42.34343003,-71.08671999,"(42.343430026082146, -71.08671998900572)"
222007846,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B2, ,0,2/3/2022 1:16,2022,2,Thursday,1,,BLUE HILL AVE,42.29912998,-71.08672066,"(42.299129982385985, -71.0867206642121)"
222010377,617,,LARCENY THEFT FROM BUILDING,D4, ,0,2/12/2022 15:55,2022,2,Saturday,15,,SAINT CYPRIANS PL,42.33636145,-71.0867695,"(42.336361449349646, -71.0867694955223)"
222018942,423,,ASSAULT - AGGRAVATED,B2, ,0,2/24/2022 18:00,2022,2,Thursday,18,,ALPINE ST,42.32545165,-71.08677983,"(42.32545165091436, -71.08677982876281)"
222002031,1831,,SICK ASSIST,B3, ,0,1/10/2022 18:17,2022,1,Monday,18,,CALLENDER ST,42.28785393,-71.08679684,"(42.287853934105506, -71.08679684409852)"
222010941,3115,,INVESTIGATE PERSON,B3,439,0,2/14/2022 21:45,2022,2,Monday,21,,CALLENDER ST,42.28785393,-71.08679684,"(42.287853934105506, -71.08679684409852)"
222011065,2905,,VAL - VIOLATION OF AUTO LAW,B3,429,0,2/15/2022 11:27,2022,2,Tuesday,11,,MARDEN AVE,42.28479807,-71.08685632,"(42.2847980677991, -71.08685631520304)"
222000302,613,,LARCENY SHOPLIFTING,D4, ,0,1/2/2022 14:07,2022,1,Sunday,14,,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576247316, -71.08688338740227)"
222000978,613,,LARCENY SHOPLIFTING,D4, ,0,1/5/2022 13:41,2022,1,Wednesday,13,,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576247316, -71.08688338740227)"
222005922,613,,LARCENY SHOPLIFTING,D4, ,0,1/26/2022 13:43,2022,1,Wednesday,13,,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576247316, -71.08688338740227)"
222000152,613,,LARCENY SHOPLIFTING,D4, ,0,1/1/2022 13:55,2022,1,Saturday,13,,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576247316, -71.08688338740227)"
222018676,613,,LARCENY SHOPLIFTING,D4, ,0,3/17/2022 11:40,2022,3,Thursday,11,,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576247316, -71.08688338740227)"
222006188,423,,ASSAULT - AGGRAVATED,D4, ,0,1/27/2022 14:40,2022,1,Thursday,14,,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576247316, -71.08688338740227)"
222015655,613,,LARCENY SHOPLIFTING,D4, ,0,3/5/2022 16:23,2022,3,Saturday,16,,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576247316, -71.08688338740227)"
222010597,613,,LARCENY SHOPLIFTING,D4, ,0,2/13/2022 13:21,2022,2,Sunday,13,,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576247316, -71.08688338740227)"
222021393,3115,,INVESTIGATE PERSON,D4, ,0,3/27/2022 14:44,2022,3,Sunday,14,,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576247316, -71.08688338740227)"
222023113,801,,ASSAULT - SIMPLE,D4, ,0,4/2/2022 21:04,2022,4,Saturday,21,,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576247316, -71.08688338740227)"
222008620,3502,,MISSING PERSON - LOCATED,B3,428,0,2/6/2022 0:11,2022,2,Sunday,0,,ASTORIA ST,42.28020477,-71.0869124,"(42.28020476798819, -71.08691240435893)"
222008608,3502,,MISSING PERSON - LOCATED,B3, ,0,2/6/2022 0:11,2022,2,Sunday,0,,ASTORIA ST,42.28020477,-71.0869124,"(42.28020476798819, -71.08691240435893)"
222022477,801,,ASSAULT - SIMPLE,B2, ,0,3/31/2022 13:26,2022,3,Thursday,13,,CIRCUIT ST,42.32410156,-71.08694241,"(42.32410156487647, -71.08694240732108)"
222009171,1831,,SICK ASSIST,B2, ,0,2/8/2022 12:40,2022,2,Tuesday,12,,CIRCUIT ST,42.32410156,-71.08694241,"(42.32410156487647, -71.08694240732108)"
222005792,801,,ASSAULT - SIMPLE,D4, ,0,1/25/2022 22:33,2022,1,Tuesday,22,,MASSACHUSETTS AVE,42.34569518,-71.08695736,"(42.345695175261596, -71.08695736171954)"
222014597,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,620,0,3/1/2022 18:12,2022,3,Tuesday,18,,MASSACHUSETTS AVE,42.34569518,-71.08695736,"(42.345695175261596, -71.08695736171954)"
222018431,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4, ,0,3/16/2022 16:18,2022,3,Wednesday,16,,SAINT STEPHEN ST,42.34231311,-71.0869637,"(42.342313105619915, -71.08696370206171)"
222022601,3502,,MISSING PERSON - LOCATED,B3, ,0,3/31/2022 21:33,2022,3,Thursday,21,,"ABBOT ST & BLUE HILL AVE
DORCHESTER  MA 02124
UNIT",42.29768103,-71.08697504,"(42.297681025202216, -71.08697504120249)"
222017684,3114,,INVESTIGATE PROPERTY,B2, ,1,3/13/2022 20:46,2022,3,Sunday,20,,ELM HILL AVE,42.31005741,-71.08709406,"(42.310057413140356, -71.08709406128342)"
222013864,3115,,INVESTIGATE PERSON,B2,313,0,2/26/2022 18:25,2022,2,Saturday,18,,HUMBOLDT AVE,42.31609551,-71.08713118,"(42.31609550683222, -71.08713118281642)"
222010801,3201,,PROPERTY - LOST/ MISSING,B2,308,0,2/14/2022 12:51,2022,2,Monday,12,,BOWER ST,42.31996758,-71.08715022,"(42.319967577787615, -71.08715021815124)"
222006015,3115,,INVESTIGATE PERSON,B3,429,0,1/25/2022 10:00,2022,1,Tuesday,10,,WILDWOOD ST,42.28378654,-71.0871581,"(42.28378653527259, -71.08715810219188)"
222006110,1102,,FRAUD - FALSE PRETENSE / SCHEME,B2, ,0,1/21/2022 12:29,2022,1,Friday,12,,SONOMA ST,42.30845311,-71.08718664,"(42.30845310772491, -71.08718664182346)"
220049802,3006,,SICK/INJURED/MEDICAL - PERSON,D4,620,0,2/3/2022 20:34,2022,2,Thursday,20,,MASSACHUSETTS AVE,42.34621459,-71.08721196,"(42.34621459217998, -71.08721195644146)"
222017851,3410,,TOWED MOTOR VEHICLE,D4, ,0,3/14/2022 13:46,2022,3,Monday,13,,MASSACHUSETTS AVE,42.34621459,-71.08721196,"(42.34621459217998, -71.08721195644146)"
222004197,1831,,SICK ASSIST,D4, ,0,1/19/2022 19:25,2022,1,Wednesday,19,,MASSACHUSETTS AVE,42.34621459,-71.08721196,"(42.34621459217998, -71.08721195644146)"
222023419,3402,,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",B2, ,0,4/4/2022 9:39,2022,4,Monday,9,,TOWNSEND ST & CRESTWOOD PARK,42.31731797,-71.08729697,"(42.31731797268569, -71.08729697323906)"
222014514,2670,,HARASSMENT/ CRIMINAL HARASSMENT,B2, ,0,3/1/2022 13:47,2022,3,Tuesday,13,,WALNUT AVE,42.32031741,-71.08732302,"(42.320317410773974, -71.08732302017418)"
222006391,3130,,SEARCH WARRANT,B2, ,0,1/28/2022 11:30,2022,1,Friday,11,,WALNUT AVE,42.32031741,-71.08732302,"(42.320317410773974, -71.08732302017418)"
222005266,1832,,SICK ASSIST - DRUG RELATED ILLNESS,B3, ,0,1/23/2022 22:58,2022,1,Sunday,22,,IRMA ST,42.28766525,-71.08733059,"(42.287665245156816, -71.08733058593855)"
222010325,3201,,PROPERTY - LOST/ MISSING,D4,619,0,2/12/2022 11:30,2022,2,Saturday,11,,WESTLAND AVE,42.34355868,-71.08734145,"(42.34355868155477, -71.0873414549039)"
222013004,1831,,SICK ASSIST,B2, ,0,2/23/2022 5:48,2022,2,Wednesday,5,,ELM HILL AVE,42.30973269,-71.08734852,"(42.30973268795644, -71.08734851910332)"
222023849,3301,,VERBAL DISPUTE,D4, ,0,4/5/2022 16:15,2022,4,Tuesday,16,,EDGERLY RD,42.34478781,-71.08740728,"(42.34478781464648, -71.0874072780232)"
222015142,3301,,VERBAL DISPUTE,B2, ,0,3/3/2022 18:45,2022,3,Thursday,18,,CABOT ST,42.333382,-71.08745421,"(42.3333819998324, -71.08745421330494)"
222000316,3803,,M/V ACCIDENT - PERSONAL INJURY,B2,292,0,1/2/2022 15:40,2022,1,Sunday,15,,WASHINGTON ST,42.3266651,-71.08749031,"(42.326665103332516, -71.08749031139891)"
222001881,3301,,VERBAL DISPUTE,B2, ,0,1/10/2022 8:46,2022,1,Monday,8,,WASHINGTON ST,42.3266651,-71.08749031,"(42.326665103332516, -71.08749031139891)"
222004851,1402,,VANDALISM,B2, ,0,1/22/2022 3:00,2022,1,Saturday,3,,WASHINGTON ST,42.3266651,-71.08749031,"(42.326665103332516, -71.08749031139891)"
222012533,3301,,VERBAL DISPUTE,B2, ,0,2/21/2022 5:10,2022,2,Monday,5,,WASHINGTON ST,42.3266651,-71.08749031,"(42.326665103332516, -71.08749031139891)"
222021811,3201,,PROPERTY - LOST/ MISSING,B2, ,0,3/29/2022 5:00,2022,3,Tuesday,5,,WASHINGTON ST,42.3266651,-71.08749031,"(42.326665103332516, -71.08749031139891)"
222024319,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,292,0,4/7/2022 13:00,2022,4,Thursday,13,,WASHINGTON ST,42.3266651,-71.08749031,"(42.326665103332516, -71.08749031139891)"
222022364,3115,,INVESTIGATE PERSON,B2,299,0,3/31/2022 2:32,2022,3,Thursday,2,,HOMMAGEN CT,42.32547404,-71.08749972,"(42.32547404132637, -71.08749971722636)"
222009405,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2, ,0,2/9/2022 10:53,2022,2,Wednesday,10,,REGENT ST,42.32347517,-71.0875019,"(42.323475166708796, -71.08750190063289)"
222014997,619,,LARCENY ALL OTHERS,B3,428,0,3/3/2022 10:30,2022,3,Thursday,10,,MORTON ST,42.28187061,-71.08751152,"(42.28187060713829, -71.08751151911808)"
222016712,3115,,INVESTIGATE PERSON,B3, ,0,3/9/2022 21:35,2022,3,Wednesday,21,,MORTON ST,42.28187061,-71.08751152,"(42.28187060713829, -71.08751151911808)"
222002405,1402,,VANDALISM,B3,444,0,1/12/2022 14:04,2022,1,Wednesday,14,,BLUE HILL AVE,42.2957638,-71.08756002,"(42.29576380381549, -71.08756001916733)"
222024583,2647,,THREATS TO DO BODILY HARM,B3, ,0,4/8/2022 11:12,2022,4,Friday,11,,BLUE HILL AVE,42.2957638,-71.08756002,"(42.29576380381549, -71.08756001916733)"
222000802,1402,,VANDALISM,B3, ,0,1/4/2022 18:11,2022,1,Tuesday,18,,BLUE HILL AVE,42.2957638,-71.08756002,"(42.29576380381549, -71.08756001916733)"
222002792,2670,,HARASSMENT/ CRIMINAL HARASSMENT,B3,444,0,1/13/2022 20:32,2022,1,Thursday,20,,BLUE HILL AVE,42.2957638,-71.08756002,"(42.29576380381549, -71.08756001916733)"
222006762,3410,,TOWED MOTOR VEHICLE,B3, ,0,1/29/2022 21:41,2022,1,Saturday,21,,BLUE HILL AVE,42.2957638,-71.08756002,"(42.29576380381549, -71.08756001916733)"
222018170,3803,,M/V ACCIDENT - PERSONAL INJURY,B3, ,0,3/15/2022 15:34,2022,3,Tuesday,15,,BLUE HILL AVE,42.2957638,-71.08756002,"(42.29576380381549, -71.08756001916733)"
222011616,1831,,SICK ASSIST,B2, ,0,2/17/2022 14:58,2022,2,Thursday,14,,CRAWFORD ST,42.3125497,-71.08757081,"(42.31254969714649, -71.08757080659649)"
222020926,3502,,MISSING PERSON - LOCATED,B2, ,0,3/25/2022 18:44,2022,3,Friday,18,,CRAWFORD ST,42.3125497,-71.08757081,"(42.31254969714649, -71.08757080659649)"
222019395,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2, ,0,3/20/2022 8:18,2022,3,Sunday,8,,"TREMONT ST & MELNEA CASS BLVD
ROXBURY  MA 02120
UN",42.33538899,-71.08757701,"(42.33538898669193, -71.08757700965556)"
222008839,3801,,M/V ACCIDENT - OTHER,B2, ,0,2/7/2022 5:57,2022,2,Monday,5,,"TREMONT ST & MELNEA CASS BLVD
ROXBURY  MA 02120
UN",42.33538899,-71.08757701,"(42.33538898669193, -71.08757700965556)"
222008747,1402,,VANDALISM,B2, ,0,2/6/2022 17:27,2022,2,Sunday,17,,HOMESTEAD ST,42.31014403,-71.08759179,"(42.31014403062908, -71.08759178961176)"
222011456,1831,,SICK ASSIST,B2, ,0,2/16/2022 21:44,2022,2,Wednesday,21,,HOMESTEAD ST,42.31014403,-71.08759179,"(42.31014403062908, -71.08759178961176)"
222007578,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4, ,0,2/2/2022 8:10,2022,2,Wednesday,8,,PUBLIC ALLEY NO. 903,42.34584892,-71.08761368,"(42.34584891997666, -71.08761367590068)"
222001858,423,,ASSAULT - AGGRAVATED,B2, ,0,1/10/2022 4:38,2022,1,Monday,4,,ELM HILL AVE,42.30936254,-71.08762428,"(42.30936253653092, -71.08762428163928)"
222012765,1832,,SICK ASSIST - DRUG RELATED ILLNESS,B2, ,0,2/22/2022 4:38,2022,2,Tuesday,4,,ELM HILL AVE,42.30936254,-71.08762428,"(42.30936253653092, -71.08762428163928)"
222006355,3115,,INVESTIGATE PERSON,B3, ,0,1/28/2022 8:04,2022,1,Friday,8,,HARWOOD ST,42.2857651,-71.08763245,"(42.28576509774668, -71.08763244720217)"
222015120,3201,,PROPERTY - LOST/ MISSING,B3, ,0,3/3/2022 18:06,2022,3,Thursday,18,,HARWOOD ST,42.2857651,-71.08763245,"(42.28576509774668, -71.08763244720217)"
222021502,3114,,INVESTIGATE PROPERTY,B2, ,0,3/27/2022 23:52,2022,3,Sunday,23,,HAROLD PARK,42.31913288,-71.08767379,"(42.31913288082655, -71.08767378849774)"
222012024,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,141,0,2/18/2022 19:45,2022,2,Friday,19,,COMMONWEALTH AVE,42.34911289,-71.08767768,"(42.3491128916352, -71.08767768471063)"
222019464,1831,,SICK ASSIST,B2, ,0,3/20/2022 12:40,2022,3,Sunday,12,,WAUMBECK ST,42.31442149,-71.08770806,"(42.314421494039266, -71.0877080594659)"
222022172,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D4, ,0,3/30/2022 11:36,2022,3,Wednesday,11,,HUNTINGTON AVE,42.34091586,-71.08771531,"(42.340915857528735, -71.08771530859775)"
222017296,801,,ASSAULT - SIMPLE,D4, ,0,3/11/2022 23:25,2022,3,Friday,23,,HUNTINGTON AVE,42.34091586,-71.08771531,"(42.340915857528735, -71.08771530859775)"
222023741,3115,,INVESTIGATE PERSON,B2, ,0,4/5/2022 10:55,2022,4,Tuesday,10,,KENILWORTH ST,42.32874077,-71.08771559,"(42.32874076872932, -71.0877155934911)"
222017055,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4, ,0,3/11/2022 9:00,2022,3,Friday,9,,"BOYLSTON ST & MASSACHUSETTS AVE
BOSTON  MA 02115
U",42.34728996,-71.08773003,"(42.347289961576735, -71.08773003205229)"
222001368,423,,ASSAULT - AGGRAVATED,D4, ,0,1/7/2022 8:13,2022,1,Friday,8,,"MASSACHUSETTS AVE & BOYLSTON ST
BOSTON  MA 02115
U",42.34728996,-71.08773003,"(42.347289961576735, -71.08773003205229)"
222004843,3801,,M/V ACCIDENT - OTHER,D4, ,0,1/22/2022 10:03,2022,1,Saturday,10,,"BOYLSTON ST & MASSACHUSETTS AVE
BOSTON  MA 02115
U",42.34728996,-71.08773003,"(42.347289961576735, -71.08773003205229)"
